time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2020-11-15,463.02,440.46,461.03,256400.31,115840989.63,448.51,direct,,ETH
2020-11-16,471.55,458.84,448.45,662300.65,305327654.61,461.01,multiply,BTC,ETH
2020-11-17,495.61,475.46,461.01,1029579.0,496984004.02,482.71,multiply,BTC,ETH
2020-11-18,495.03,458.58,482.73,699555.59,334999694.91,478.76,direct,,ETH
2020-11-19,482.16,468.97,478.81,887917.88,418935834.36,471.82,multiply,BTC,ETH
2020-11-20,514.38,471.19,471.89,759082.86,379278054.3,510.43,direct,,ETH
2020-11-21,553.11,503.09,510.43,741748.0,392076756.29,552.26,direct,,ETH
2020-11-22,581.05,513.33,552.26,964066.75,530834818.6,560.01,direct,,ETH
2020-11-23,610.75,550.31,560.01,1068086.27,628512665.29,609.13,direct,,ETH
2020-11-24,645.6,590.23,609.12,2001953.72,1211148193.21,604.98,multiply,BTC,ETH
2020-11-25,606.1,554.92,605.05,688409.44,404296921.42,569.4,direct,,ETH
2020-11-26,576.94,482.39,569.4,1576644.23,810828523.33,520.22,direct,,ETH
2020-11-27,531.01,494.78,520.22,648018.44,332244579.12,518.83,direct,,ETH
2020-11-28,548.25,507.33,518.83,469956.47,248369034.48,537.99,direct,,ETH
2020-11-29,576.77,531.08,537.99,419301.11,231983170.72,576.0,direct,,ETH
2020-11-30,616.29,571.15,576.0,896172.25,535467109.2,616.14,direct,,ETH
2020-12-01,636.06,566.47,616.14,1268939.21,762366851.43,586.23,direct,,ETH
2020-12-02,604.64,576.61,586.23,532202.31,314984220.64,598.26,direct,,ETH
2020-12-03,623.7,586.55,598.26,520711.18,316868104.63,616.55,direct,,ETH
2020-12-04,620.5,566.14,616.55,622236.62,369234314.74,567.67,direct,,ETH
2020-12-05,599.99,580.64,567.79,750251.2,447845298.9,596.93,multiply,BTC,ETH
2020-12-06,610.44,599.0,596.93,659997.39,397514748.44,602.3,multiply,BTC,ETH
2020-12-07,602.49,587.53,602.3,645874.83,381946393.32,591.36,multiply,BTC,ETH
2020-12-08,595.17,549.12,591.53,537079.56,307106189.41,554.82,direct,,ETH
2020-12-09,577.8,530.82,554.82,749281.63,418399444.97,573.44,direct,,ETH
2020-12-10,575.27,548.52,573.44,354098.49,198710326.68,558.36,direct,,ETH
2020-12-11,560.35,535.92,558.36,569602.04,310867291.92,544.14,direct,,ETH
2020-12-12,574.11,543.48,544.14,297399.48,166540219.65,568.26,direct,,ETH
2020-12-13,595.05,563.87,568.26,346124.44,201829035.68,590.72,direct,,ETH
2020-12-14,591.45,575.93,590.72,277062.65,162125862.95,586.35,direct,,ETH
2020-12-15,596.93,579.25,586.35,293205.54,172371762.61,589.17,direct,,ETH
2020-12-16,638.73,581.3,589.17,808780.64,497086861.72,637.74,direct,,ETH
2020-12-17,675.88,627.08,637.74,1349219.92,878651645.58,643.16,direct,,ETH
2020-12-18,664.2,629.63,643.16,528429.46,341755740.38,654.55,direct,,ETH
2020-12-19,669.79,646.4,654.55,514459.89,338530489.08,658.7,direct,,ETH
2020-12-20,661.05,621.84,658.7,477979.98,308930175.05,638.17,direct,,ETH
2020-12-21,647.83,596.6,638.17,785220.42,486584732.86,607.9,direct,,ETH
2020-12-22,637.85,587.94,607.9,564395.67,347239331.3,637.23,direct,,ETH
2020-12-23,638.29,552.44,637.23,839668.75,506935177.53,585.25,direct,,ETH
2020-12-24,614.84,565.82,585.25,503685.19,295864857.77,612.32,direct,,ETH
2020-12-25,633.8,604.38,612.32,473363.94,292795859.77,626.83,direct,,ETH
2020-12-26,651.93,615.66,626.83,551377.41,350294888.79,636.07,direct,,ETH
2020-12-27,714.04,625.57,636.07,1251438.81,842878848.15,683.98,direct,,ETH
2020-12-28,746.88,681.29,683.98,1077695.67,781168475.41,729.59,direct,,ETH
2020-12-29,739.39,688.87,729.59,708399.11,507583628.28,731.55,direct,,ETH
2020-12-30,758.27,717.54,731.55,670985.03,495447971.32,752.53,direct,,ETH
2020-12-31,755.68,722.92,752.53,548855.97,405487796.36,737.15,direct,,ETH
2021-01-01,749.71,717.14,737.15,436164.48,320856381.75,730.6,direct,,ETH
2021-01-02,788.27,716.71,730.6,904953.39,688632713.33,774.9,direct,,ETH
2021-01-03,1011.81,770.07,774.9,2200163.67,1987810339.53,978.69,direct,,ETH
2021-01-04,1163.36,889.78,978.69,2903509.97,2941908637.58,1043.16,direct,,ETH
2021-01-05,1133.9,975.69,1043.16,2076858.97,2209100382.41,1103.19,direct,,ETH
2021-01-06,1214.12,1059.19,1103.19,2484714.82,2817165249.56,1210.59,direct,,ETH
2021-01-07,1290.46,1151.6,1210.59,1601329.3,1957429185.72,1225.5,direct,,ETH
2021-01-08,1273.69,1067.33,1225.5,1767634.41,2103290577.04,1216.98,direct,,ETH
2021-01-09,1307.77,1173.77,1216.98,997317.78,1234090079.14,1279.96,direct,,ETH
2021-01-10,1350.09,1163.66,1279.96,1503199.13,1931453689.24,1255.72,direct,,ETH
2021-01-11,1259.54,912.42,1255.72,3649323.14,3831991768.04,1088.37,direct,,ETH
2021-01-12,1149.87,1007.68,1088.37,1521509.38,1647583878.23,1050.04,direct,,ETH
2021-01-13,1136.66,985.32,1050.04,1182504.51,1262994625.32,1129.84,direct,,ETH
2021-01-14,1246.36,1087.39,1129.84,1151856.9,1349158455.8,1232.11,direct,,ETH
2021-01-15,1255.19,1069.37,1232.11,1395002.47,1643038085.27,1169.06,direct,,ETH
2021-01-16,1293.2,1152.92,1169.06,1020332.59,1250938805.76,1228.52,direct,,ETH
2021-01-17,1269.49,1166.6,1228.52,783042.23,957632921.26,1233.73,direct,,ETH
2021-01-18,1260.68,1183.78,1233.73,663535.05,813409622.3,1258.31,direct,,ETH
2021-01-19,1439.37,1252.78,1258.31,1607009.53,2197247666.73,1367.65,direct,,ETH
2021-01-20,1408.06,1234.88,1367.65,1362169.39,1802865032.38,1377.75,direct,,ETH
2021-01-21,1389.04,1086.55,1377.75,1941246.58,2374156404.45,1111.49,direct,,ETH
2021-01-22,1275.45,1044.92,1111.49,1781416.3,2068128154.63,1234.56,direct,,ETH
2021-01-23,1272.57,1197.55,1234.56,617746.69,766118780.58,1234.1,direct,,ETH
2021-01-24,1400.2,1221.78,1234.1,1164242.17,1540273353.15,1392.45,direct,,ETH
2021-01-25,1475.49,1296.02,1392.45,1477949.16,2072432387.85,1318.47,direct,,ETH
2021-01-26,1378.06,1246.49,1318.47,1325006.34,1749379399.61,1368.22,direct,,ETH
2021-01-27,1374.39,1207.77,1368.22,1409050.67,1798477778.92,1241.51,direct,,ETH
2021-01-28,1361.36,1220.48,1241.51,1035138.63,1368788914.36,1330.78,direct,,ETH
2021-01-29,1442.14,1287.5,1330.78,1622581.39,2215293756.32,1379.13,direct,,ETH
2021-01-30,1406.51,1326.9,1379.13,585864.43,798440634.01,1379.35,direct,,ETH
2021-01-31,1381.53,1283.77,1379.35,492089.73,653725686.92,1314.18,direct,,ETH
2021-02-01,1377.77,1271.68,1314.18,585469.21,774664819.38,1374.57,direct,,ETH
2021-02-02,1549.2,1361.84,1374.57,1325932.08,1932069095.73,1513.9,direct,,ETH
2021-02-03,1670.87,1510.16,1513.9,1156693.15,1832159523.59,1667.22,direct,,ETH
2021-02-04,1697.97,1558.06,1667.22,1172256.64,1921213581.05,1597.44,direct,,ETH
2021-02-05,1762.23,1592.92,1597.44,963997.03,1626954142.52,1721.48,direct,,ETH
2021-02-06,1744.33,1648.46,1721.48,765790.73,1293997066.53,1679.14,direct,,ETH
2021-02-07,1694.5,1494.84,1679.14,929611.92,1480130359.34,1614.64,direct,,ETH
2021-02-08,1779.25,1565.98,1614.64,1166827.02,1975321767.53,1752.87,direct,,ETH
2021-02-09,1824.66,1710.46,1752.87,894749.11,1573102089.36,1772.05,direct,,ETH
2021-02-10,1838.93,1680.58,1772.05,959891.91,1691442085.33,1743.0,direct,,ETH
2021-02-11,1818.43,1705.77,1743.0,589410.57,1043919213.74,1787.69,direct,,ETH
2021-02-12,1867.1,1741.17,1787.69,750882.93,1354431182.3,1844.84,direct,,ETH
2021-02-13,1875.55,1765.87,1844.84,522573.28,950428277.14,1817.48,direct,,ETH
2021-02-14,1852.06,1786.75,1817.48,423533.72,772757223.36,1802.96,direct,,ETH
2021-02-15,1836.25,1661.33,1802.96,919696.6,1616101004.74,1779.4,direct,,ETH
2021-02-16,1825.9,1726.66,1779.4,608093.81,1081268304.83,1782.83,direct,,ETH
2021-02-17,1856.88,1734.79,1782.83,565395.25,1021991301.71,1851.14,direct,,ETH
2021-02-18,1950.03,1850.93,1851.14,624859.46,1193546506.61,1939.61,direct,,ETH
2021-02-19,1973.92,1891.32,1939.61,603867.66,1170439220.78,1957.47,direct,,ETH
2021-02-20,2038.52,1819.36,1957.47,968370.26,1903964736.95,1915.12,direct,,ETH
2021-02-21,1975.88,1885.62,1915.12,413929.05,802733653.42,1935.14,direct,,ETH
2021-02-22,1937.57,1446.99,1935.14,1512841.22,2656835977.99,1778.07,direct,,ETH
2021-02-23,1781.51,1360.96,1778.07,2496275.35,3829356462.28,1578.19,direct,,ETH
2021-02-24,1713.25,1500.94,1578.19,1086421.38,1769603424.19,1625.17,direct,,ETH
2021-02-25,1672.23,1459.54,1625.17,803691.98,1278762281.98,1481.88,direct,,ETH
2021-02-26,1563.11,1400.53,1481.88,1036113.25,1529005290.71,1446.1,direct,,ETH
2021-02-27,1526.93,1426.45,1446.1,585399.45,867562033.49,1460.23,direct,,ETH
2021-02-28,1469.7,1294.05,1460.23,1156430.89,1583883301.69,1422.58,direct,,ETH
2021-03-01,1572.92,1413.28,1422.58,800017.26,1205752163.07,1571.49,direct,,ETH
2021-03-02,1604.11,1456.73,1571.49,590267.55,906296855.1,1488.67,direct,,ETH
2021-03-03,1657.11,1477.82,1488.67,577883.81,917252731.88,1568.65,direct,,ETH
2021-03-04,1625.02,1505.61,1568.65,657432.27,1023294046.59,1538.37,direct,,ETH
2021-03-05,1549.35,1443.48,1538.37,708293.26,1053353462.19,1529.75,direct,,ETH
2021-03-06,1670.56,1514.5,1529.75,730694.87,1162129783.44,1651.48,direct,,ETH
2021-03-07,1734.52,1631.59,1651.48,449616.47,750450852.99,1726.33,direct,,ETH
2021-03-08,1842.9,1666.76,1726.33,687732.85,1199163171.81,1834.48,direct,,ETH
2021-03-09,1872.1,1799.85,1834.48,512339.31,939208423.11,1872.1,direct,,ETH
2021-03-10,1878.68,1758.02,1872.1,725975.31,1320531852.38,1795.63,direct,,ETH
2021-03-11,1846.24,1726.09,1795.63,537879.47,964788578.61,1827.06,direct,,ETH
2021-03-12,1842.03,1722.01,1827.06,548553.31,972065732.17,1767.77,direct,,ETH
2021-03-13,1943.37,1728.87,1767.77,592461.56,1104075445.89,1921.18,direct,,ETH
2021-03-14,1931.77,1837.82,1921.18,367039.57,690832715.33,1848.69,direct,,ETH
2021-03-15,1891.24,1735.53,1848.69,781036.17,1403489044.83,1794.83,direct,,ETH
2021-03-16,1819.57,1716.2,1794.83,624327.03,1108536467.78,1805.64,direct,,ETH
2021-03-17,1838.35,1742.81,1805.64,629261.22,1129204045.53,1823.03,direct,,ETH
2021-03-18,1849.5,1759.7,1823.03,406758.7,735764945.49,1776.16,direct,,ETH
2021-03-19,1840.66,1734.36,1776.16,324695.13,584649417.76,1809.76,direct,,ETH
2021-03-20,1868.98,1800.95,1809.76,272549.21,500262459.33,1805.49,direct,,ETH
2021-03-21,1817.33,1747.94,1805.49,343447.52,612374090.22,1783.94,direct,,ETH
2021-03-22,1807.19,1657.58,1783.94,496567.29,861293326.85,1682.05,direct,,ETH
2021-03-23,1721.69,1652.19,1682.05,392868.19,664606148.51,1668.69,direct,,ETH
2021-03-24,1740.3,1546.93,1668.69,773811.51,1282635340.24,1583.24,direct,,ETH
2021-03-25,1621.59,1549.08,1583.24,532202.27,845403275.47,1586.98,direct,,ETH
2021-03-26,1700.19,1586.8,1586.98,398023.77,653006855.68,1699.89,direct,,ETH
2021-03-27,1732.36,1667.18,1699.89,240514.86,409407275.39,1713.94,direct,,ETH
2021-03-28,1725.59,1662.16,1713.94,203653.93,345610376.43,1686.74,direct,,ETH
2021-03-29,1840.88,1676.68,1686.74,485643.56,861718830.25,1816.48,direct,,ETH
2021-03-30,1859.58,1786.81,1816.48,321661.61,588402836.48,1841.4,direct,,ETH
2021-03-31,1947.27,1772.26,1841.4,574695.62,1070069136.01,1919.08,direct,,ETH
2021-04-01,1982.01,1888.82,1919.08,452661.12,878675921.08,1967.67,direct,,ETH
2021-04-02,2144.04,1949.57,1967.67,575612.31,1171559202.46,2134.46,direct,,ETH
2021-04-03,2138.57,2002.95,2134.46,465878.89,966547451.67,2009.19,direct,,ETH
2021-04-04,2092.26,1981.36,2009.19,268891.15,549224714.37,2076.62,direct,,ETH
2021-04-05,2130.42,2003.31,2076.62,350641.1,729654195.02,2107.73,direct,,ETH
2021-04-06,2150.74,2045.94,2107.73,469974.9,990663666.13,2112.29,direct,,ETH
2021-04-07,2128.54,1931.07,2112.29,623594.91,1252547038.35,1964.18,direct,,ETH
2021-04-08,2084.31,1950.13,1964.18,305197.37,619720134.67,2081.11,direct,,ETH
2021-04-09,2100.0,2049.84,2081.11,300783.89,624512595.28,2066.55,direct,,ETH
2021-04-10,2195.55,2057.75,2066.55,415765.82,889892660.09,2133.82,direct,,ETH
2021-04-11,2163.6,2113.71,2133.82,208018.65,445144430.2,2150.54,direct,,ETH
2021-04-12,2200.09,2102.81,2150.54,321554.58,690437458.28,2137.79,direct,,ETH
2021-04-13,2314.02,2136.24,2137.79,542269.51,1214602558.5,2298.66,direct,,ETH
2021-04-14,2446.07,2282.77,2298.66,691403.42,1631081340.89,2431.86,direct,,ETH
2021-04-15,2545.89,2401.07,2431.86,531393.8,1311251415.24,2517.08,direct,,ETH
2021-04-16,2547.4,2306.2,2517.08,691735.22,1677614061.1,2425.96,direct,,ETH
2021-04-17,2496.71,2315.76,2425.96,439527.77,1057642278.34,2318.01,direct,,ETH
2021-04-18,2339.37,1976.71,2318.01,1237429.53,2686887831.66,2240.96,direct,,ETH
2021-04-19,2281.08,2071.54,2240.96,712383.89,1554224533.41,2163.36,direct,,ETH
2021-04-20,2348.17,2055.51,2163.36,861229.69,1886717479.23,2332.45,direct,,ETH
2021-04-21,2469.05,2238.47,2332.45,834316.0,1971928079.96,2357.59,direct,,ETH
2021-04-22,2644.5,2310.62,2357.59,1338689.99,3319342457.7,2401.35,direct,,ETH
2021-04-23,2441.96,2096.0,2401.35,1532966.63,3462302445.7,2369.67,direct,,ETH
2021-04-24,2370.67,2159.64,2369.67,545795.93,1232014469.73,2216.56,direct,,ETH
2021-04-25,2357.02,2166.7,2216.56,692277.45,1563493601.18,2322.14,direct,,ETH
2021-04-26,2542.23,2306.94,2322.14,742616.36,1831381585.37,2534.9,direct,,ETH
2021-04-27,2681.47,2485.34,2534.9,607149.72,1576533318.02,2667.93,direct,,ETH
2021-04-28,2761.78,2560.07,2667.93,823472.94,2211100347.39,2750.91,direct,,ETH
2021-04-29,2799.55,2672.02,2750.91,617743.29,1693692607.67,2758.46,direct,,ETH
2021-04-30,2799.6,2727.7,2758.46,422851.03,1166672092.0,2775.96,direct,,ETH
2021-05-01,2954.54,2757.04,2775.96,458591.96,1319269388.69,2947.8,direct,,ETH
2021-05-02,2985.05,2856.3,2947.8,343732.99,1007547549.64,2951.98,direct,,ETH
2021-05-03,3455.66,2951.85,2951.98,1138802.12,3650014191.34,3431.41,direct,,ETH
2021-05-04,3531.04,3185.01,3431.41,1452703.51,4856094057.96,3241.09,direct,,ETH
2021-05-05,3549.08,3208.25,3241.09,884171.46,2987271855.25,3528.86,direct,,ETH
2021-05-06,3607.98,3381.46,3528.86,778852.98,2723700342.59,3491.74,direct,,ETH
2021-05-07,3592.46,3360.6,3491.74,578858.34,2017976762.42,3483.96,direct,,ETH
2021-05-08,3959.92,3454.89,3483.96,669610.72,2489085350.71,3916.25,direct,,ETH
2021-05-09,3982.33,3730.53,3916.25,623594.65,2421772525.96,3927.06,direct,,ETH
2021-05-10,4210.05,3712.47,3927.06,1190037.55,4805160991.1,3949.77,direct,,ETH
2021-05-11,4182.26,3770.53,3949.77,790117.42,3146654572.85,4178.02,direct,,ETH
2021-05-12,4379.79,3777.24,4178.02,1321151.72,5489764411.82,3811.29,direct,,ETH
2021-05-13,4045.28,3546.6,3811.29,1632743.76,6173576604.52,3718.99,direct,,ETH
2021-05-14,4176.42,3696.24,3718.99,681070.26,2713948078.85,4080.13,direct,,ETH
2021-05-15,4133.56,3634.39,4080.13,690233.62,2665190551.47,3644.04,direct,,ETH
2021-05-16,3879.08,3350.54,3644.04,1031364.39,3696212448.72,3586.18,direct,,ETH
2021-05-17,3590.01,3117.41,3586.18,1474599.06,4924404061.32,3280.73,direct,,ETH
2021-05-18,3564.97,3242.5,3280.73,979392.26,3346074529.75,3377.65,direct,,ETH
2021-05-19,3441.2,1947.97,3377.65,3555126.89,9657968555.96,2442.89,direct,,ETH
2021-05-20,2996.39,2162.9,2442.89,2086633.64,5492948402.81,2772.84,direct,,ETH
2021-05-21,2939.92,2107.47,2772.84,1890815.86,4714736714.8,2435.86,direct,,ETH
2021-05-22,2486.25,2158.17,2435.86,1421431.75,3320459994.89,2297.03,direct,,ETH
2021-05-23,2382.3,1736.21,2297.03,2464645.1,4985757879.79,2098.57,direct,,ETH
2021-05-24,2675.29,2081.99,2098.57,1906727.17,4567480766.29,2648.77,direct,,ETH
2021-05-25,2755.91,2387.23,2648.77,1514977.65,3915916814.09,2707.49,direct,,ETH
2021-05-26,2912.07,2648.47,2707.49,1102350.01,3067471922.96,2888.94,direct,,ETH
2021-05-27,2891.49,2641.48,2888.94,825746.35,2281995472.98,2742.48,direct,,ETH
2021-05-28,2761.88,2334.05,2742.48,1350168.83,3418586712.49,2412.36,direct,,ETH
2021-05-29,2573.27,2208.58,2412.36,1080128.04,2557596064.82,2278.58,direct,,ETH
2021-05-30,2475.92,2182.6,2278.58,976153.03,2311564285.7,2386.91,direct,,ETH
2021-05-31,2718.67,2274.99,2386.91,871042.27,2183404966.43,2707.38,direct,,ETH
2021-06-01,2742.61,2529.17,2707.38,719587.48,1882287507.52,2634.23,direct,,ETH
2021-06-02,2801.72,2553.06,2634.23,590403.58,1593115620.38,2706.52,direct,,ETH
2021-06-03,2889.66,2663.83,2706.52,630583.32,1767131489.54,2856.01,direct,,ETH
2021-06-04,2859.2,2554.63,2856.01,697975.45,1870054033.42,2691.17,direct,,ETH
2021-06-05,2816.78,2553.73,2691.17,570354.57,1523173179.92,2629.76,direct,,ETH
2021-06-06,2745.12,2615.9,2629.76,345624.87,930314354.19,2710.99,direct,,ETH
2021-06-07,2847.92,2574.68,2710.99,635977.9,1734370558.93,2593.12,direct,,ETH
2021-06-08,2621.22,2310.58,2593.12,1049561.45,2594319741.23,2509.23,direct,,ETH
2021-06-09,2626.22,2407.88,2509.23,719386.66,1819177646.94,2610.64,direct,,ETH
2021-06-10,2624.05,2428.83,2610.64,403228.88,1018177774.01,2471.56,direct,,ETH
2021-06-11,2497.64,2322.3,2471.56,408138.02,988630797.95,2355.09,direct,,ETH
2021-06-12,2452.14,2259.36,2355.09,379128.5,891766601.89,2369.62,direct,,ETH
2021-06-13,2549.74,2310.29,2369.62,364534.68,882400625.24,2509.7,direct,,ETH
2021-06-14,2608.81,2462.27,2509.7,388978.97,985454994.26,2582.12,direct,,ETH
2021-06-15,2639.89,2507.88,2582.12,343235.2,884043051.65,2543.6,direct,,ETH
2021-06-16,2554.51,2351.52,2543.6,403684.37,986488084.54,2367.7,direct,,ETH
2021-06-17,2458.97,2306.4,2367.7,364787.43,866421709.08,2372.31,direct,,ETH
2021-06-18,2377.33,2135.22,2372.31,531451.42,1193362399.58,2233.57,direct,,ETH
2021-06-19,2278.35,2164.05,2233.57,321968.53,715881808.7,2166.61,direct,,ETH
2021-06-20,2276.61,2043.74,2166.61,491490.81,1057105893.49,2243.6,direct,,ETH
2021-06-21,2259.39,1870.01,2243.6,1396642.92,2759117557.28,1887.89,direct,,ETH
2021-06-22,1998.75,1705.78,1887.89,1703182.02,3161540297.98,1880.83,direct,,ETH
2021-06-23,2044.91,1827.2,1880.83,714905.63,1416402416.38,1968.56,direct,,ETH
2021-06-24,2034.57,1886.17,1968.56,448512.52,882504031.49,1989.01,direct,,ETH
2021-06-25,2019.45,1791.99,1989.01,882983.22,1653237866.52,1810.27,direct,,ETH
2021-06-26,1851.36,1717.91,1810.27,575329.88,1021387751.81,1830.94,direct,,ETH
2021-06-27,1984.58,1808.2,1830.94,583203.44,1092710033.78,1983.33,direct,,ETH
2021-06-28,2143.6,1961.83,1983.33,638008.18,1308344183.96,2083.8,direct,,ETH
2021-06-29,2245.38,2075.64,2083.8,455104.86,990499298.9,2165.61,direct,,ETH
2021-06-30,2287.05,2089.55,2165.61,518346.72,1128164730.61,2276.14,direct,,ETH
2021-07-01,2277.05,2074.67,2276.14,499798.16,1069055464.26,2109.29,direct,,ETH
2021-07-02,2159.25,2018.32,2109.29,411011.61,855546242.98,2155.65,direct,,ETH
2021-07-03,2238.77,2113.24,2155.65,233568.59,511756918.09,2227.18,direct,,ETH
2021-07-04,2387.73,2190.78,2227.18,297638.95,690333030.43,2323.27,direct,,ETH
2021-07-05,2323.53,2159.57,2323.27,364621.13,817032182.71,2196.71,direct,,ETH
2021-07-06,2349.66,2194.97,2196.71,371318.48,852673341.75,2322.63,direct,,ETH
2021-07-07,2408.53,2294.71,2322.63,327127.26,771174149.51,2317.12,direct,,ETH
2021-07-08,2324.72,2084.63,2317.12,766987.58,1669543858.83,2114.51,direct,,ETH
2021-07-09,2186.26,2048.12,2114.51,594562.44,1261710486.51,2145.67,direct,,ETH
2021-07-10,2190.77,2075.55,2145.67,254162.69,539204127.95,2110.47,direct,,ETH
2021-07-11,2173.19,2081.93,2110.47,158610.1,337296664.18,2140.45,direct,,ETH
2021-07-12,2168.12,2007.79,2140.45,343756.4,713106274.89,2032.88,direct,,ETH
2021-07-13,2046.08,1917.9,2032.88,407842.5,808408679.47,1940.61,direct,,ETH
2021-07-14,2019.42,1866.25,1940.61,389974.78,758228459.63,1994.22,direct,,ETH
2021-07-15,2039.24,1881.4,1994.22,443146.82,858515598.28,1918.17,direct,,ETH
2021-07-16,1964.79,1850.35,1918.17,358403.19,682133152.13,1877.05,direct,,ETH
2021-07-17,1918.93,1849.84,1877.05,279072.61,526262391.22,1899.96,direct,,ETH
2021-07-18,1993.26,1881.84,1899.96,291029.97,563444548.7,1891.96,direct,,ETH
2021-07-19,1918.43,1806.49,1891.96,409977.3,755083019.62,1818.6,direct,,ETH
2021-07-20,1840.59,1720.11,1818.6,640378.57,1129313606.55,1786.52,direct,,ETH
2021-07-21,2030.25,1755.61,1786.52,582170.14,1115295604.75,1994.98,direct,,ETH
2021-07-22,2046.29,1949.15,1994.98,382331.84,764626427.4,2024.74,direct,,ETH
2021-07-23,2131.09,1997.36,2024.74,352598.68,724351214.33,2125.57,direct,,ETH
2021-07-24,2199.99,2107.47,2125.57,371801.43,800523696.67,2185.98,direct,,ETH
2021-07-25,2197.07,2109.21,2185.98,225699.63,486982701.92,2194.34,direct,,ETH
2021-07-26,2430.27,2175.42,2194.34,755760.16,1749133447.44,2228.67,direct,,ETH
2021-07-27,2319.63,2152.97,2228.67,503449.86,1127164753.79,2301.98,direct,,ETH
2021-07-28,2346.53,2245.77,2301.98,384405.14,883372200.32,2301.12,direct,,ETH
2021-07-29,2398.97,2268.67,2301.12,288398.83,669545747.5,2383.24,direct,,ETH
2021-07-30,2471.75,2318.5,2383.24,417083.79,998308862.77,2463.61,direct,,ETH
2021-07-31,2553.71,2422.41,2463.61,257758.42,638035305.39,2531.75,direct,,ETH
2021-08-01,2698.09,2513.63,2531.75,541191.87,1405547764.41,2556.41,direct,,ETH
2021-08-02,2666.13,2507.76,2556.41,490026.06,1270507490.79,2608.44,direct,,ETH
2021-08-03,2632.24,2447.32,2608.44,478917.91,1201033361.49,2508.21,direct,,ETH
2021-08-04,2770.24,2458.12,2508.21,450683.38,1182974472.34,2725.72,direct,,ETH
2021-08-05,2844.03,2536.51,2725.72,676232.43,1840893881.29,2829.23,direct,,ETH
2021-08-06,2949.04,2722.76,2829.23,564433.29,1602017697.15,2892.36,direct,,ETH
2021-08-07,3172.52,2866.96,2892.36,628647.21,1916399198.61,3162.43,direct,,ETH
2021-08-08,3190.38,2949.65,3162.43,406534.58,1246845074.97,3013.75,direct,,ETH
2021-08-09,3187.64,2895.74,3013.75,586525.71,1814885554.8,3164.94,direct,,ETH
2021-08-10,3233.77,3053.01,3164.94,518525.95,1628100044.55,3141.67,direct,,ETH
2021-08-11,3274.22,3123.08,3141.67,429196.89,1379418397.59,3163.42,direct,,ETH
2021-08-12,3239.16,2981.32,3163.42,512136.49,1580516998.17,3047.29,direct,,ETH
2021-08-13,3328.83,3035.99,3047.29,447889.8,1440675493.43,3324.26,direct,,ETH
2021-08-14,3332.19,3208.8,3324.26,232982.78,761182928.57,3266.71,direct,,ETH
2021-08-15,3323.3,3115.33,3266.71,311469.23,999629719.78,3311.12,direct,,ETH
2021-08-16,3337.45,3137.59,3311.12,372474.25,1207480563.4,3147.63,direct,,ETH
2021-08-17,3292.09,2994.41,3147.63,516276.32,1624081267.21,3011.96,direct,,ETH
2021-08-18,3125.9,2952.86,3011.96,382354.88,1162842776.74,3013.52,direct,,ETH
2021-08-19,3187.36,2963.91,3013.52,348727.03,1067409385.98,3184.74,direct,,ETH
2021-08-20,3301.32,3179.27,3184.74,373266.47,1211687408.42,3286.5,direct,,ETH
2021-08-21,3310.73,3208.73,3286.5,213473.54,697445564.75,3226.59,direct,,ETH
2021-08-22,3274.41,3130.12,3226.59,203966.43,653906471.77,3241.65,direct,,ETH
2021-08-23,3378.69,3234.59,3241.65,376372.05,1251116527.27,3322.71,direct,,ETH
2021-08-24,3359.79,3150.96,3322.71,310672.97,1008586226.64,3172.57,direct,,ETH
2021-08-25,3248.84,3080.23,3172.57,309242.57,982903687.8,3228.86,direct,,ETH
2021-08-26,3251.2,3059.7,3228.86,294003.64,917871423.67,3093.62,direct,,ETH
2021-08-27,3282.69,3057.59,3093.62,334369.04,1066589734.58,3275.87,direct,,ETH
2021-08-28,3287.97,3212.9,3275.87,135749.78,440641512.36,3246.78,direct,,ETH
2021-08-29,3287.2,3154.86,3246.78,186146.45,598363684.17,3225.3,direct,,ETH
2021-08-30,3348.62,3146.73,3225.3,412458.94,1341591930.15,3228.46,direct,,ETH
2021-08-31,3480.11,3190.71,3228.46,572973.24,1922788188.74,3435.17,direct,,ETH
2021-09-01,3841.79,3385.05,3435.17,596759.09,2152466889.63,3829.18,direct,,ETH
2021-09-02,3837.51,3724.1,3829.18,360090.0,1360330757.88,3787.7,direct,,ETH
2021-09-03,4026.86,3712.13,3787.7,517330.35,2016700978.59,3939.79,direct,,ETH
2021-09-04,3969.89,3835.04,3939.79,230192.53,898914227.68,3887.01,direct,,ETH
2021-09-05,3982.63,3835.93,3887.01,212345.73,832602701.76,3952.33,direct,,ETH
2021-09-06,3971.74,3872.94,3952.33,247435.33,971327540.19,3928.4,direct,,ETH
2021-09-07,3947.45,3170.57,3928.4,1057330.56,3755934253.91,3433.48,direct,,ETH
2021-09-08,3560.94,3217.86,3433.48,659844.07,2254428180.74,3499.69,direct,,ETH
2021-09-09,3567.91,3395.5,3499.69,471809.78,1646622795.7,3424.24,direct,,ETH
2021-09-10,3513.41,3149.58,3424.24,522874.87,1736829807.16,3209.41,direct,,ETH
2021-09-11,3347.75,3201.4,3209.41,284401.72,931672905.38,3266.43,direct,,ETH
2021-09-12,3471.17,3232.65,3266.43,277383.04,936318554.79,3405.32,direct,,ETH
